PlantID,Date,GrossInput_BBL,NetOutput_BBL,Emission_PPM,OperationalEfficiency_Pct
PLT-04,2025-03-25,53484.77,47635.07,39.605,89.06
PLT-05,2025-03-25,84560.55,78416.01,21.103,92.73
PLT-01,2025-03-26,52368.6,47057.86,27.91,89.86
PLT-02,2025-03-26,99211.46,89578.67,37.15,90.29
PLT-03,2025-03-26,79320.95,76123.5,20.385,95.97
PLT-04,2025-03-26,76068.53,67602.09,25.566,88.87
PLT-05,2025-03-26,80550.44,76196.42,19.131,94.59
PLT-01,2025-03-27,57447.37,53819.11,25.768,93.68
PLT-02,2025-03-27,78567.59,75051.86,29.967,95.53
PLT-03,2025-03-27,92199.95,86585.87,40.93,93.91
PLT-04,2025-03-27,91051.16,80656.11,25.818,88.58
PLT-05,2025-03-27,119145.29,106955.05,34.622,89.77
PLT-01,2025-03-28,107435.25,100214.56,25.402,93.28
PLT-02,2025-03-28,46418.29,42359.0,18.554,91.25
PLT-03,2025-03-28,116869.03,110365.6,38.978,94.44
PLT-04,2025-03-28,74877.54,66633.29,23.102,88.99
PLT-05,2025-03-28,60776.89,56146.31,28.595,92.38
PLT-01,2025-03-29,74672.66,69045.18,47.533,92.46
PLT-02,2025-03-29,63868.29,59740.75,20.622,93.54
PLT-03,2025-03-29,77328.5,69441.34,33.595,89.8
PLT-04,2025-03-29,61200.94,54059.46,42.85,88.33
PLT-05,2025-03-29,50260.41,45893.96,29.178,91.31
PLT-01,2025-03-30,74598.4,70518.61,33.484,94.53
PLT-02,2025-03-30,63629.69,56290.21,41.133,88.47
PLT-03,2025-03-30,68202.17,65479.21,26.222,96.01
PLT-04,2025-03-30,97412.69,93960.46,35.441,96.46
PLT-05,2025-03-30,73079.11,68041.47,31.564,93.11
PLT-01,2025-03-31,86785.6,77518.1,38.646,89.32
PLT-02,2025-03-31,51603.46,45478.93,35.992,88.13
PLT-03,2025-03-31,49353.09,46852.72,43.175,94.93
PLT-04,2025-03-31,115578.94,108621.43,29.353,93.98
PLT-05,2025-03-31,68182.49,63013.12,18.853,92.42
PLT-01,2025-04-01,67873.81,64114.53,19.827,94.46
PLT-02,2025-04-01,61125.37,57912.59,18.402,94.74
PLT-03,2025-04-01,59671.01,52604.73,39.422,88.16
PLT-04,2025-04-01,89432.29,84289.46,19.716,94.25
PLT-05,2025-04-01,94990.11,88689.79,25.18,93.37
PLT-01,2025-04-02,75026.06,69857.73,29.759,93.11
PLT-02,2025-04-02,91346.25,81872.56,32.966,89.63
PLT-03,2025-04-02,76022.36,70053.98,28.898,92.15
PLT-04,2025-04-02,110517.76,105398.19,34.665,95.37
PLT-05,2025-04-02,97318.95,86015.57,40.284,88.39
PLT-01,2025-04-03,78893.18,71682.13,17.032,90.86
PLT-02,2025-04-03,46016.7,40680.59,19.325,88.4
PLT-03,2025-04-03,42411.5,40118.64,20.95,94.59
PLT-04,2025-04-03,69499.23,66305.36,16.128,95.4
PLT-05,2025-04-03,106847.52,100175.81,24.313,93.76
PLT-01,2025-04-04,49424.58,43900.61,25.579,88.82
PLT-02,2025-04-04,51227.36,46314.35,13.906,90.41
PLT-03,2025-04-04,87600.67,78233.96,40.742,89.31
PLT-04,2025-04-04,57454.0,54685.75,18.836,95.18
PLT-05,2025-04-04,97709.33,88913.22,32.992,91.0
PLT-01,2025-04-05,43092.95,39842.53,17.353,92.46
PLT-02,2025-04-05,78905.62,70440.81,29.235,89.27
PLT-03,2025-04-05,48849.67,43954.72,34.923,89.98
PLT-04,2025-04-05,118132.85,108732.62,36.738,92.04
PLT-05,2025-04-05,83153.97,76905.13,14.329,92.49
PLT-01,2025-04-06,51543.79,49454.99,26.766,95.95
PLT-02,2025-04-06,89146.6,82687.13,25.64,92.75
PLT-03,2025-04-06,71025.32,66052.97,17.081,93.0
PLT-04,2025-04-06,70980.72,65318.43,47.465,92.02
PLT-05,2025-04-06,68116.38,63893.99,16.947,93.8
PLT-01,2025-04-07,45238.51,43358.34,38.306,95.84
PLT-02,2025-04-07,65399.94,60521.89,16.887,92.54
PLT-03,2025-04-07,96572.82,85595.36,40.753,88.63
PLT-04,2025-04-07,83746.92,75799.05,43.053,90.51
PLT-05,2025-04-07,118885.75,107340.92,41.025,90.29
PLT-01,2025-04-08,100013.31,94737.32,46.46,94.72
PLT-02,2025-04-08,78929.37,74246.89,41.66,94.07
PLT-03,2025-04-08,78362.92,72354.74,23.472,92.33
PLT-04,2025-04-08,102466.06,96498.19,28.241,94.18
PLT-05,2025-04-08,73546.93,65201.79,13.734,88.65
PLT-01,2025-04-09,82311.52,75526.94,40.657,91.76
PLT-02,2025-04-09,83412.32,80434.8,19.061,96.43
PLT-03,2025-04-09,119212.03,108102.99,35.127,90.68
PLT-04,2025-04-09,80148.3,73124.25,17.015,91.24
PLT-05,2025-04-09,50786.73,47944.48,25.595,94.4
PLT-01,2025-04-10,116903.84,106301.64,47.407,90.93
PLT-02,2025-04-10,56433.86,50184.0,24.753,88.93
PLT-03,2025-04-10,110846.78,102751.27,16.883,92.7
PLT-04,2025-04-10,56199.92,51030.28,33.246,90.8
PLT-05,2025-04-10,66590.32,63076.67,34.187,94.72
PLT-01,2025-04-11,109905.9,101672.47,23.922,92.51
PLT-02,2025-04-11,119701.73,109168.82,27.43,91.2
PLT-03,2025-04-11,104730.18,92998.02,27.414,88.8
PLT-04,2025-04-11,46856.81,41821.46,13.667,89.25
PLT-05,2025-04-11,40763.54,37267.08,41.13,91.42
PLT-01,2025-04-12,86960.35,81494.22,30.693,93.71
PLT-02,2025-04-12,105583.45,101279.24,42.591,95.92
PLT-03,2025-04-12,104970.57,94100.26,34.88,89.64
PLT-04,2025-04-12,86573.06,80297.81,29.309,92.75
PLT-05,2025-04-12,47133.64,41910.98,45.982,88.92
PLT-01,2025-04-13,90414.92,81699.69,22.055,90.36
PLT-02,2025-04-13,88815.59,81410.51,27.888,91.66
PLT-03,2025-04-13,44852.0,40029.81,27.661,89.25
PLT-04,2025-04-13,95974.91,84872.75,25.544,88.43
PLT-05,2025-04-13,95605.76,90948.28,18.848,95.13
PLT-01,2025-04-14,98518.97,95168.05,44.645,96.6
PLT-02,2025-04-14,103150.09,97384.97,20.465,94.41
PLT-03,2025-04-14,90712.26,85078.54,26.646,93.79
PLT-04,2025-04-14,79441.24,74870.39,46.276,94.25
PLT-05,2025-04-14,63624.5,57400.29,33.665,90.22
PLT-01,2025-04-15,50463.93,47053.98,15.199,93.24
PLT-02,2025-04-15,79246.71,74162.03,14.524,93.58
PLT-03,2025-04-15,56556.25,51476.58,25.27,91.02
PLT-04,2025-04-15,94088.37,87277.49,25.756,92.76
PLT-05,2025-04-15,76054.1,67016.43,41.239,88.12
PLT-01,2025-04-16,43280.38,41317.12,31.476,95.46
PLT-02,2025-04-16,82225.54,77572.57,42.944,94.34
PLT-03,2025-04-16,115411.69,107206.3,17.424,92.89
PLT-04,2025-04-16,110290.47,97459.33,42.564,88.37
PLT-05,2025-04-16,94433.73,90790.99,44.309,96.14
PLT-01,2025-04-17,44252.33,41369.3,16.488,93.49
PLT-02,2025-04-17,46277.49,42591.25,15.514,92.03
PLT-03,2025-04-17,98232.19,95010.63,32.505,96.72
PLT-04,2025-04-17,58813.51,56219.16,42.712,95.59
PLT-05,2025-04-17,98622.88,92248.08,43.241,93.54
PLT-01,2025-04-18,53063.33,51144.77,46.099,96.38
PLT-02,2025-04-18,109759.39,99064.39,42.894,90.26
PLT-03,2025-04-18,79811.06,74507.11,42.262,93.35
PLT-04,2025-04-18,42366.63,38666.53,41.365,91.27
PLT-05,2025-04-18,105116.38,100531.4,18.092,95.64
PLT-01,2025-04-19,96470.93,86166.42,41.764,89.32
PLT-02,2025-04-19,59610.08,56415.19,28.38,94.64
PLT-03,2025-04-19,118901.08,110838.45,34.773,93.22
PLT-04,2025-04-19,69453.08,65710.03,29.816,94.61
PLT-05,2025-04-19,41445.33,38741.95,41.897,93.48
PLT-01,2025-04-20,58944.14,53043.58,35.42,89.99
PLT-02,2025-04-20,105438.34,95154.5,45.561,90.25
PLT-03,2025-04-20,114190.99,102549.02,22.996,89.8
PLT-04,2025-04-20,96047.9,92749.23,37.556,96.57
PLT-05,2025-04-20,75592.0,67670.72,30.096,89.52
PLT-01,2025-04-21,88541.42,80553.72,30.369,90.98
PLT-02,2025-04-21,50417.13,46418.9,15.268,92.07
PLT-03,2025-04-21,43927.1,42044.89,19.383,95.72
PLT-04,2025-04-21,86012.43,76844.23,22.951,89.34
PLT-05,2025-04-21,68907.15,61529.32,15.155,89.29
PLT-01,2025-04-22,110172.78,97069.38,15.708,88.11
PLT-02,2025-04-22,104405.77,94526.97,38.022,90.54
PLT-03,2025-04-22,51698.06,46598.32,32.62,90.14
PLT-04,2025-04-22,119090.87,105587.16,27.92,88.66
PLT-05,2025-04-22,43446.48,39011.91,46.169,89.79
PLT-01,2025-04-23,47716.81,45670.57,18.401,95.71
PLT-02,2025-04-23,108942.79,101144.88,43.615,92.84
PLT-03,2025-04-23,52136.29,49455.61,36.505,94.86
PLT-04,2025-04-23,83434.67,79509.31,35.338,95.3
PLT-05,2025-04-23,110163.75,100722.23,33.237,91.43
PLT-01,2025-04-24,109648.07,98610.16,30.987,89.93
PLT-02,2025-04-24,116859.35,107817.26,21.102,92.26
PLT-03,2025-04-24,68086.1,65339.34,46.376,95.97
PLT-04,2025-04-24,116008.61,109385.08,30.346,94.29
PLT-05,2025-04-24,54615.11,48666.97,15.652,89.11
PLT-01,2025-04-25,41417.19,39720.35,41.127,95.9
PLT-02,2025-04-25,85425.71,82853.12,46.31,96.99
PLT-03,2025-04-25,92408.72,85183.44,17.478,92.18
PLT-04,2025-04-25,81247.5,72651.27,27.844,89.42
PLT-05,2025-04-25,115411.85,105114.59,17.5,91.08
PLT-01,2025-04-26,86591.73,80895.1,18.977,93.42
PLT-02,2025-04-26,55726.93,54002.71,20.758,96.91
PLT-03,2025-04-26,107055.36,98740.28,27.66,92.23
PLT-04,2025-04-26,63596.99,60394.52,43.704,94.96
PLT-05,2025-04-26,60890.2,54104.52,18.429,88.86
PLT-01,2025-04-27,103424.28,95070.12,16.749,91.92
PLT-02,2025-04-27,67223.06,62267.46,42.674,92.63
PLT-03,2025-04-27,91339.46,81825.81,19.213,89.58
PLT-04,2025-04-27,72986.74,64722.26,40.701,88.68
PLT-05,2025-04-27,72116.31,65688.74,30.328,91.09
PLT-01,2025-04-28,96716.54,90066.43,40.887,93.12
PLT-02,2025-04-28,90349.01,85914.44,37.084,95.09
PLT-03,2025-04-28,55449.83,49057.12,46.022,88.47
PLT-04,2025-04-28,115652.49,109340.63,38.071,94.54
PLT-05,2025-04-28,61611.77,57226.23,47.721,92.88
PLT-01,2025-04-29,108491.49,98444.69,22.838,90.74
PLT-02,2025-04-29,78686.18,72109.11,25.362,91.64
PLT-03,2025-04-29,90157.75,79432.07,40.98,88.1
PLT-04,2025-04-29,99204.24,94713.2,42.292,95.47
PLT-05,2025-04-29,85311.98,81064.01,29.726,95.02
PLT-01,2025-04-30,116122.39,104180.7,46.462,89.72
PLT-02,2025-04-30,60682.43,53961.55,29.308,88.92
PLT-03,2025-04-30,89193.38,80344.42,32.009,90.08
PLT-04,2025-04-30,104631.47,94496.62,32.892,90.31
PLT-05,2025-04-30,67145.01,62289.03,36.009,92.77
PLT-01,2025-05-01,68033.81,65959.01,32.296,96.95
PLT-02,2025-05-01,105956.92,100157.07,42.701,94.53
PLT-03,2025-05-01,53904.08,48515.28,29.547,90.0
PLT-04,2025-05-01,108186.29,97127.98,48.458,89.78
PLT-05,2025-05-01,50208.18,44974.33,19.52,89.58
PLT-01,2025-05-02,86880.48,83629.3,21.184,96.26
PLT-02,2025-05-02,84242.95,75466.48,36.221,89.58
PLT-03,2025-05-02,49859.71,46081.24,35.587,92.42
PLT-04,2025-05-02,86330.23,77058.37,19.309,89.26
PLT-05,2025-05-02,93711.28,89288.28,44.691,95.28
PLT-01,2025-05-03,105088.92,101689.62,26.697,96.77
PLT-02,2025-05-03,66493.26,58682.73,29.696,88.25
PLT-03,2025-05-03,92109.72,87816.19,21.628,95.34
PLT-04,2025-05-03,81087.3,76188.08,31.858,93.96
PLT-05,2025-05-03,61921.66,58928.7,18.241,95.17
PLT-01,2025-05-04,112398.39,108546.91,25.161,96.57
PLT-02,2025-05-04,70094.54,66372.17,28.426,94.69
PLT-03,2025-05-04,42288.81,40715.2,27.507,96.28
PLT-04,2025-05-04,56279.61,52340.59,19.881,93.0
PLT-05,2025-05-04,56481.76,52478.1,26.078,92.91
PLT-01,2025-05-05,85839.46,83239.75,42.925,96.97
PLT-02,2025-05-05,40613.66,35924.81,35.463,88.46
PLT-03,2025-05-05,90100.49,86409.72,34.646,95.9
PLT-04,2025-05-05,58217.16,53685.91,41.123,92.22
PLT-05,2025-05-05,113826.0,102593.92,31.426,90.13
PLT-01,2025-05-06,52714.2,48746.4,15.244,92.47
PLT-02,2025-05-06,115338.25,108120.97,42.752,93.74
PLT-03,2025-05-06,119863.61,107450.53,38.489,89.64
PLT-04,2025-05-06,110958.9,103395.32,35.029,93.18
PLT-05,2025-05-06,72613.69,68309.77,26.241,94.07
PLT-01,2025-05-07,78129.57,69477.66,13.781,88.93
PLT-02,2025-05-07,44412.09,39852.17,29.938,89.73
PLT-03,2025-05-07,41679.53,37262.93,41.632,89.4
PLT-04,2025-05-07,100973.32,96033.27,45.175,95.11
PLT-05,2025-05-07,49525.68,44309.76,25.508,89.47
PLT-01,2025-05-08,113211.3,107527.3,23.668,94.98
PLT-02,2025-05-08,47010.87,43977.46,21.245,93.55
PLT-03,2025-05-08,82492.21,79585.37,32.614,96.48
PLT-04,2025-05-08,113906.75,104267.22,34.801,91.54
PLT-05,2025-05-08,111511.2,104030.9,34.136,93.29
PLT-01,2025-05-09,97304.64,93353.07,15.174,95.94
PLT-02,2025-05-09,66948.75,61311.1,44.75,91.58
PLT-03,2025-05-09,116480.63,103764.93,17.788,89.08
PLT-04,2025-05-09,114788.94,104069.89,20.705,90.66
PLT-05,2025-05-09,42849.83,38770.68,36.967,90.48
PLT-01,2025-05-10,74082.89,68639.16,45.023,92.65
PLT-02,2025-05-10,49175.18,43589.45,44.17,88.64
PLT-03,2025-05-10,101988.46,92170.65,23.672,90.37
PLT-04,2025-05-10,64822.23,60822.88,14.204,93.83
PLT-05,2025-05-10,79152.13,70607.54,43.011,89.2
PLT-01,2025-05-11,70453.04,65343.89,13.055,92.75
PLT-02,2025-05-11,44661.15,42015.2,39.604,94.08
PLT-03,2025-05-11,96802.85,91607.6,15.766,94.63
PLT-04,2025-05-11,95476.07,85580.67,17.029,89.64
PLT-05,2025-05-11,100572.87,96554.64,37.802,96.0
PLT-01,2025-05-12,104445.88,101228.73,16.851,96.92
PLT-02,2025-05-12,117212.2,109488.83,41.277,93.41
PLT-03,2025-05-12,92013.53,85692.51,37.33,93.13
PLT-04,2025-05-12,65620.69,63204.83,16.151,96.32
PLT-05,2025-05-12,65442.49,57772.93,23.268,88.28
PLT-01,2025-05-13,57457.05,50818.85,31.204,88.45
PLT-02,2025-05-13,77490.88,68734.19,22.927,88.7
PLT-03,2025-05-13,116265.77,103472.62,24.481,89.0
PLT-04,2025-05-13,42868.99,38299.15,38.678,89.34
PLT-05,2025-05-13,69337.32,63837.96,17.651,92.07
PLT-01,2025-05-14,94571.21,89619.17,18.52,94.76
PLT-02,2025-05-14,43599.48,38685.15,37.154,88.73
PLT-03,2025-05-14,50840.85,46999.96,17.495,92.45
PLT-04,2025-05-14,53611.84,47199.46,25.05,88.04
PLT-05,2025-05-14,47183.78,43194.7,33.52,91.55
PLT-01,2025-05-15,69402.56,65478.36,38.692,94.35
PLT-02,2025-05-15,95728.51,92311.41,20.543,96.43
PLT-03,2025-05-15,55156.52,51564.4,33.416,93.49
PLT-04,2025-05-15,80807.87,71142.59,33.489,88.04
PLT-05,2025-05-15,114623.84,104320.53,46.834,91.01
PLT-01,2025-05-16,68540.53,61178.38,27.843,89.26
PLT-02,2025-05-16,79568.91,74528.36,30.176,93.67
PLT-03,2025-05-16,82937.49,73164.64,22.63,88.22
PLT-04,2025-05-16,64855.73,62834.69,22.64,96.88
PLT-05,2025-05-16,111726.31,101383.39,15.46,90.74
PLT-01,2025-05-17,59809.39,54100.86,47.217,90.46
PLT-02,2025-05-17,93943.32,90547.39,42.06,96.39
PLT-03,2025-05-17,86287.88,81178.34,34.494,94.08
PLT-04,2025-05-17,93301.04,84328.24,26.693,90.38
PLT-05,2025-05-17,87409.26,77202.79,30.882,88.32
PLT-01,2025-05-18,108778.15,100545.07,31.884,92.43
PLT-02,2025-05-18,56152.41,53428.51,24.92,95.15
PLT-03,2025-05-18,116527.0,112965.27,44.976,96.94
PLT-04,2025-05-18,46790.14,42578.39,46.025,91.0
PLT-05,2025-05-18,104362.66,100397.56,32.612,96.2
PLT-01,2025-05-19,78431.81,69771.74,43.721,88.96
PLT-02,2025-05-19,99611.32,88185.79,21.039,88.53
PLT-03,2025-05-19,84582.21,79642.29,16.956,94.16
PLT-04,2025-05-19,59585.99,53471.27,21.42,89.74
PLT-05,2025-05-19,113657.05,107340.42,38.536,94.44
PLT-01,2025-05-20,103519.62,94419.37,39.619,91.21
PLT-02,2025-05-20,118273.07,111514.41,27.003,94.29
PLT-03,2025-05-20,97308.78,93520.7,16.635,96.11
PLT-04,2025-05-20,61223.57,58942.18,46.064,96.27
PLT-05,2025-05-20,78731.13,71937.39,22.18,91.37
PLT-01,2025-05-21,79900.12,77032.33,17.393,96.41
PLT-02,2025-05-21,73586.45,70793.45,24.568,96.2
PLT-03,2025-05-21,101446.51,92826.94,40.977,91.5
PLT-04,2025-05-21,118480.19,108398.0,42.424,91.49
PLT-05,2025-05-21,119073.35,115327.86,27.616,96.85
PLT-01,2025-05-22,78860.89,71550.97,23.305,90.73
PLT-02,2025-05-22,79397.65,71302.8,39.1,89.8
PLT-03,2025-05-22,82904.68,79656.98,41.181,96.08
PLT-04,2025-05-22,65797.69,60897.24,39.019,92.55
PLT-05,2025-05-22,55456.01,48958.99,44.183,88.28
PLT-01,2025-05-23,51004.02,48966.26,44.89,96.0
PLT-02,2025-05-23,76856.04,73213.86,25.075,95.26
PLT-03,2025-05-23,108661.16,103686.8,14.827,95.42
PLT-04,2025-05-23,86608.14,81203.78,12.031,93.76
PLT-05,2025-05-23,118393.47,108518.4,30.624,91.66
PLT-01,2025-05-24,55584.33,51970.39,41.182,93.5
PLT-02,2025-05-24,86871.39,82608.02,38.32,95.09
PLT-03,2025-05-24,59012.62,54245.77,17.351,91.92
PLT-04,2025-05-24,43354.87,38398.38,47.43,88.57
PLT-05,2025-05-24,118763.0,105526.62,25.567,88.85
PLT-01,2025-05-25,49153.65,46945.7,29.867,95.51
PLT-02,2025-05-25,89700.94,83295.57,37.569,92.86
PLT-03,2025-05-25,65530.58,58477.81,14.134,89.24
PLT-04,2025-05-25,75655.43,72758.21,22.99,96.17
PLT-05,2025-05-25,55676.55,53635.66,15.796,96.33
PLT-01,2025-05-26,44144.08,42340.67,37.233,95.91
PLT-02,2025-05-26,73765.49,69908.36,38.692,94.77
PLT-03,2025-05-26,43204.85,40649.81,35.071,94.09
PLT-04,2025-05-26,117102.33,113237.49,25.601,96.7
PLT-05,2025-05-26,87187.35,77834.08,15.892,89.27
PLT-01,2025-05-27,74622.39,70300.96,32.439,94.21
PLT-02,2025-05-27,74372.55,70923.9,40.599,95.36
PLT-03,2025-05-27,98555.36,87411.99,42.173,88.69
PLT-04,2025-05-27,113553.71,100534.75,27.96,88.53
PLT-05,2025-05-27,119068.44,111201.77,30.489,93.39
PLT-01,2025-05-28,54195.69,50450.43,27.806,93.09
PLT-02,2025-05-28,50195.44,46269.65,17.918,92.18
PLT-03,2025-05-28,98453.09,95266.0,28.905,96.76
PLT-04,2025-05-28,90589.47,83232.5,16.984,91.88
PLT-05,2025-05-28,117644.42,104899.07,17.519,89.17
PLT-01,2025-05-29,76733.84,72076.08,24.777,93.93
PLT-02,2025-05-29,55401.36,52836.65,25.072,95.37
PLT-03,2025-05-29,55545.68,50705.3,19.724,91.29
PLT-04,2025-05-29,81555.82,76674.38,40.784,94.01
PLT-05,2025-05-29,58204.96,52094.94,14.206,89.5
PLT-01,2025-05-30,58247.02,51382.69,25.937,88.22
PLT-02,2025-05-30,51655.45,48152.73,25.814,93.22
PLT-03,2025-05-30,47486.83,43497.37,19.537,91.6
PLT-04,2025-05-30,94414.19,86181.2,17.293,91.28
PLT-05,2025-05-30,67968.14,61184.52,40.648,90.02
PLT-01,2025-05-31,118669.4,104701.33,38.341,88.23
PLT-02,2025-05-31,61116.63,54147.91,14.017,88.6
PLT-03,2025-05-31,110480.77,100739.08,47.804,91.18
PLT-04,2025-05-31,75390.17,67616.22,41.477,89.69
PLT-05,2025-05-31,114119.38,108802.09,38.827,95.34
PLT-01,2025-06-01,66775.98,59150.44,20.747,88.58
PLT-02,2025-06-01,75744.82,73173.89,38.023,96.61
PLT-03,2025-06-01,106262.64,96163.06,36.618,90.5
PLT-04,2025-06-01,108995.05,100618.46,27.476,92.31
PLT-05,2025-06-01,97552.36,90761.94,47.754,93.04
PLT-01,2025-06-02,74008.22,66299.15,30.49,89.58
PLT-02,2025-06-02,58816.4,54729.42,16.529,93.05
PLT-03,2025-06-02,115998.1,111054.73,17.6,95.74
PLT-04,2025-06-02,53791.43,49817.29,39.824,92.61
PLT-05,2025-06-02,57526.35,50938.86,33.139,88.55
PLT-01,2025-06-03,95327.77,85984.97,38.632,90.2
PLT-02,2025-06-03,116051.5,103557.01,31.897,89.23
PLT-03,2025-06-03,44547.36,40030.24,16.733,89.86
PLT-04,2025-06-03,72320.53,68984.74,32.777,95.39
PLT-05,2025-06-03,57806.79,51078.66,33.422,88.36
PLT-01,2025-06-04,50623.74,46110.43,30.367,91.08
PLT-02,2025-06-04,112298.6,99649.75,37.57,88.74
PLT-03,2025-06-04,41126.5,38522.85,31.855,93.67
PLT-04,2025-06-04,104949.33,97377.2,24.694,92.78
PLT-05,2025-06-04,59420.07,52745.56,32.746,88.77
PLT-01,2025-06-05,111065.75,102883.2,38.608,92.63
PLT-02,2025-06-05,63874.8,58786.01,23.686,92.03
PLT-03,2025-06-05,48741.29,44721.55,39.514,91.75
PLT-04,2025-06-05,71598.0,67195.88,39.31,93.85
PLT-05,2025-06-05,65818.9,62644.87,24.201,95.18
PLT-01,2025-06-06,60488.56,54440.92,19.197,90.0
PLT-02,2025-06-06,98969.93,94998.84,20.303,95.99
PLT-03,2025-06-06,46819.22,42523.04,35.683,90.82
PLT-04,2025-06-06,69481.61,64578.01,38.795,92.94
PLT-05,2025-06-06,72678.28,70495.94,22.726,97.0
PLT-01,2025-06-07,118259.87,106229.61,17.494,89.83
PLT-02,2025-06-07,100066.45,94383.46,41.202,94.32
PLT-03,2025-06-07,67487.23,65042.35,16.301,96.38
PLT-04,2025-06-07,42422.17,38479.06,40.704,90.71
PLT-05,2025-06-07,93838.58,86261.94,21.225,91.93
PLT-01,2025-06-08,44741.82,40731.86,28.561,91.04
PLT-02,2025-06-08,94961.91,89087.33,46.104,93.81
PLT-03,2025-06-08,48031.67,43721.82,29.337,91.03
PLT-04,2025-06-08,93655.66,86593.15,44.859,92.46
PLT-05,2025-06-08,88693.79,78367.16,17.592,88.36
PLT-01,2025-06-09,100279.64,94706.19,17.526,94.44
PLT-02,2025-06-09,44712.69,41676.01,34.887,93.21
PLT-03,2025-06-09,50823.97,46891.5,23.01,92.26
PLT-04,2025-06-09,114504.45,103022.86,39.897,89.97
PLT-05,2025-06-09,81450.71,71761.08,32.112,88.1
PLT-01,2025-06-10,47957.77,45047.48,32.359,93.93
PLT-02,2025-06-10,40834.18,36686.34,41.444,89.84
PLT-03,2025-06-10,62061.81,57403.17,23.232,92.49
PLT-04,2025-06-10,113722.15,105567.35,37.062,92.83
PLT-05,2025-06-10,46678.09,41246.17,22.832,88.36
PLT-01,2025-06-11,64730.74,60969.32,32.489,94.19
PLT-02,2025-06-11,69966.37,65689.37,17.888,93.89
PLT-03,2025-06-11,45079.18,43136.51,32.302,95.69
PLT-04,2025-06-11,91927.62,83438.27,25.39,90.77
PLT-05,2025-06-11,46589.4,44592.06,33.328,95.71
PLT-01,2025-06-12,46690.21,44468.11,27.988,95.24
PLT-02,2025-06-12,101208.11,89178.09,14.535,88.11
PLT-03,2025-06-12,53662.64,48241.77,41.002,89.9
PLT-04,2025-06-12,96535.53,90303.96,43.855,93.54
PLT-05,2025-06-12,59771.9,57464.49,44.741,96.14
PLT-01,2025-06-13,74740.78,66406.79,39.656,88.85
PLT-02,2025-06-13,66954.29,63709.93,17.893,95.15
PLT-03,2025-06-13,83161.21,76984.55,15.611,92.57
PLT-04,2025-06-13,69066.63,61305.47,30.231,88.76
PLT-05,2025-06-13,107432.36,97153.06,39.535,90.43
PLT-01,2025-06-14,54674.19,51428.52,44.959,94.06
PLT-02,2025-06-14,65914.25,63346.04,30.195,96.1
PLT-03,2025-06-14,65344.41,62775.44,13.153,96.07
PLT-04,2025-06-14,42241.51,39452.92,40.683,93.4
PLT-05,2025-06-14,100123.7,88824.97,47.709,88.72
PLT-01,2025-06-15,96245.08,92916.93,23.848,96.54
PLT-02,2025-06-15,95515.13,91445.66,25.697,95.74
PLT-03,2025-06-15,117188.79,105921.01,23.362,90.38
PLT-04,2025-06-15,113626.29,109907.23,22.267,96.73
PLT-05,2025-06-15,50911.2,48279.85,45.468,94.83
PLT-01,2025-06-16,88057.09,82518.89,39.466,93.71
PLT-02,2025-06-16,52246.79,50554.63,25.116,96.76
PLT-03,2025-06-16,90259.23,83234.85,28.855,92.22
PLT-04,2025-06-16,96219.55,93286.74,35.726,96.95
PLT-05,2025-06-16,103524.73,91359.07,42.675,88.25
PLT-01,2025-06-17,63998.07,57048.08,17.58,89.14
PLT-02,2025-06-17,94389.99,91538.05,35.983,96.98
PLT-03,2025-06-17,60987.85,54785.24,32.434,89.83
PLT-04,2025-06-17,45203.14,41403.35,35.984,91.59
PLT-05,2025-06-17,117412.98,107821.37,19.208,91.83
PLT-01,2025-06-18,105388.99,99801.05,42.949,94.7
PLT-02,2025-06-18,57177.5,52399.46,47.336,91.64
PLT-03,2025-06-18,52643.39,49507.45,20.539,94.04
PLT-04,2025-06-18,80012.72,76175.78,29.589,95.2
PLT-05,2025-06-18,104438.54,95913.24,47.977,91.84
PLT-01,2025-06-19,74866.26,66888.82,27.967,89.34
PLT-02,2025-06-19,99407.45,95064.78,28.564,95.63
PLT-03,2025-06-19,87558.15,83709.1,41.288,95.6
PLT-04,2025-06-19,92617.91,88297.51,32.733,95.34
PLT-05,2025-06-19,40371.85,35677.17,48.773,88.37
PLT-01,2025-06-20,51599.36,47285.99,45.617,91.64
PLT-02,2025-06-20,55603.16,53153.35,41.458,95.59
PLT-03,2025-06-20,118906.37,107652.04,23.352,90.54
PLT-04,2025-06-20,112230.24,101126.98,31.724,90.11
PLT-05,2025-06-20,96587.6,87360.55,45.783,90.45
PLT-01,2025-06-21,93255.8,82460.75,18.387,88.42
PLT-02,2025-06-21,55262.53,49849.35,38.304,90.2
PLT-03,2025-06-21,47114.82,42947.68,44.81,91.16
PLT-04,2025-06-21,84533.41,76409.3,46.454,90.39
PLT-05,2025-06-21,59545.27,57250.33,38.128,96.15
PLT-01,2025-06-22,99241.68,94164.93,30.236,94.88
PLT-02,2025-06-22,105166.3,100460.88,24.978,95.53
PLT-03,2025-06-22,72027.56,69145.6,30.89,96.0
PLT-04,2025-06-22,109355.48,102401.48,33.368,93.64
PLT-05,2025-06-22,42478.48,38443.47,30.074,90.5
PLT-01,2025-06-23,86985.37,81482.6,37.784,93.67
PLT-02,2025-06-23,92498.67,88463.13,22.637,95.64
PLT-03,2025-06-23,91325.6,80787.02,30.787,88.46
